number,barcode,product_name,store_number,store_name,category1,category2,category3,category4,price1,price2,sale_num,ware_house_inventory,jd_inventory,total_inventory
1302010040613 ,6970379947364 ,HEXZE韩熙贞・尤雾玩家哑光唇釉 M903 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.8,39.9,0,82,371,453
1302010040612 ,6970379947371 ,HEXZE韩熙贞・尤雾玩家哑光唇釉 M905 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.8,39.9,0,50,356,406
1302010040611 ,6970379947388 ,HEXZE韩熙贞・尤雾玩家哑光唇釉 M906 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.8,39.9,0,24,338,362
1303020020022 ,6923149025212 ,KQTQK库库韩社・彩虹糖芯渐变腮红1#15G,100,广东快客电子商务有限公司,TC彩妆,局部,腮红,腮红粉,14.8,39.9,0,0,60,60
1303020020022 ,6923149025212 ,KQTQK库库韩社・彩虹糖芯渐变腮红1#15G,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,14.8,39.9,0,911,445,1356
1303020020023 ,6923149025229 ,KQTQK库库韩社・彩虹糖芯渐变腮红2#15G,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,14.8,39.9,0,910,337,1247
1303020020023 ,6923149025229 ,KQTQK库库韩社・彩虹糖芯渐变腮红2#15G,100,广东快客电子商务有限公司,TC彩妆,局部,腮红,腮红粉,14.8,39.9,0,0,60,60
1303020020024 ,6923149025236 ,KQTQK库库韩社・彩虹糖芯渐变腮红3#15G,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,14.8,39.9,0,963,128,1091
1305050030025 ,6923149027629 ,KQTQK库库韩社・星光少女八色眼影1# 12g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,14.8,39.9,0,0,20,20
1305050030025 ,6923149027629 ,KQTQK库库韩社・星光少女八色眼影1# 12g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,14.8,39.9,0,61,373,434
1305050030026 ,6923149027636 ,KQTQK库库韩社・星光少女八色眼影2# 12g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,14.8,39.9,0,0,62,62
1305050030026 ,6923149027636 ,KQTQK库库韩社・星光少女八色眼影2# 12g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,14.8,39.9,0,0,40,40
1305050030150 ,6923149031015 ,KQTQK库库韩社・星光少女八色眼影4# 12g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,14.8,39.9,0,0,64,64
1305050030151 ,6923149031022 ,KQTQK库库韩社・星光少女八色眼影5# 12g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,14.8,39.9,0,0,64,64
1305020010029 ,6923149027582 ,KQTQK库库韩社・浆果可可水性眉笔2#4G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,三角眉笔,14.8,29.9,0,0,28,28
1302030010143 ,6944364080282 ,ZENN・雾感哑光口红Z906 3.8g,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,14.69,49.9,0,0,19,19
1301060030001 ,8809382882202 ,活力年华・蒸汽眼罩4片盒,116,深圳市盟客供应链科技有限公司,TC护肤,眼部护理,眼罩,眼罩,14.61,29.9,0,197,388,585
1305050010109 ,6971419431508 ,SO COOL SO ME ・ 电光派对混搭眼影  14# EM-14 无人之地 2.6g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,5,0,5
1305050010228 ,6971419433465 ,SO COOL SO ME ・ 电光派对混搭眼影 1# EM-01 友谊 2.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,0,959,959
1305050010114 ,6971419431669 ,SO COOL SO ME ・ 电光派对混搭眼影 30#  EG-23 柏林 2.6g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,32,1317,1349
1305050010117 ,6971419431720 ,SO COOL SO ME ・ 电光派对混搭眼影 36#   EG-26 独舞2.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,0,8,8
1305050010105 ,6971419431409 ,SO COOL SO ME ・ 电光派对混搭眼影 4# EM-04 无名邀请 2.6g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,0,108,108
13050500101035 ,6971419431850 ,SO COOL SO ME・电光派对混搭眼影 EG-17 说做就做 2.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,0,236,236
13050500101033 ,6971419431652 ,SO COOL SO ME・电光派对混搭眼影 EM-27 独生子女 2.6g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,14.5,29.9,0,0,250,250
1302030010044 ,6970419170714 ,iFiona菲奥娜・巴黎之吻钻石口红C01 3.8G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,14.47,39.9,0,0,14,14
1302030010045 ,6970419170745 ,iFiona菲奥娜・巴黎之吻钻石口红C04 3.8G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,14.47,39.9,0,0,12,12
1302030010046 ,6970419170752 ,iFiona菲奥娜・巴黎之吻钻石口红C05 3.8G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,14.47,39.9,0,0,14,14
1302030010047 ,6970419170769 ,iFiona菲奥娜・巴黎之吻钻石口红C06 3.8G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,14.47,39.9,0,0,11,11
1302010040610 ,6970379947395 ,HEXZE韩熙贞・半熟期待水光唇釉H61 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,14.2,39.9,0,0,1462,1462
1302010040609 ,6970379947401 ,HEXZE韩熙贞・半熟期待水光唇釉H62 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,14.2,39.9,0,1,824,825
1302010040608 ,6970379947418 ,HEXZE韩熙贞・半熟期待水光唇釉H63 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,14.2,39.9,0,0,968,968
1302010040618 ,6970379947111 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉 #M71 3.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,24,49,73
1302010040619 ,6970379947128 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉 #M72 3.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,55,103,158
1302010040067 ,6970379945179 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M61豆沙色4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,8,8
1302010040067 ,6970379945179 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M61豆沙色4g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,5,0,5
1302010040066 ,6970379945186 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M62复古红4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,10,10
1302010040065 ,6970379945193 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M63正红色4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,4,8,12
1302010040064 ,6970379945209 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M65杏橘色4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,9,9
1302010040063 ,6970379945216 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M66枫橘棕4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,6,6
1302010040062 ,6970379946183 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M67牛血色4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,5,19,24
1302010040062 ,6970379946183 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M67牛血色4g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,6,6
1302010040061 ,6970379946435 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M68赤茶棕4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,10,10
1302010040060 ,6970379946442 ,HEXZE韩熙贞・纯臻丝绒哑光唇釉#M69奶橘色4g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,14.2,39.9,0,0,11,11
1305040020037 ,6971555165626 ,ZEESEA滋色・炫黑持久眼线笔（软毛棕色升级版）0.5g,100,广东快客电子商务有限公司,TC彩妆,眼部,眼线,眼线液笔,14.13,45.9,0,0,7,7
1305050010020 ,6923149029883 ,DongDong咚咚・幻彩星辰眼影粉04星钻酒红 1.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,眼影粉,眼影粉,14,39.9,0,5,1,6
1305050010024 ,6923149029920 ,DongDong咚咚・幻彩星辰眼影粉08牛油果绿1.5g,100,广东快客电子商务有限公司,TC彩妆,眼影,眼影粉,眼影粉,14,39.9,0,0,5,5
1305050010024 ,6923149029920 ,DongDong咚咚・幻彩星辰眼影粉08牛油果绿1.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,眼影粉,眼影粉,14,39.9,0,5,178,183
1305050010014 ,6923149029821 ,DongDong咚咚・琉璃晶钻液体眼影04流星焦糖 3g,100,广东快客电子商务有限公司,TC彩妆,眼影,液体眼影,液体眼影,14,39.9,0,0,22,22
1305050010014 ,6923149029821 ,DongDong咚咚・琉璃晶钻液体眼影04流星焦糖 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,液体眼影,液体眼影,14,39.9,0,427,134,561
1305050010016 ,6923149029845 ,DongDong咚咚・琉璃晶钻液体眼影06玫瑰星河 3g,100,广东快客电子商务有限公司,TC彩妆,眼影,液体眼影,液体眼影,14,39.9,0,0,15,15
1305050010016 ,6923149029845 ,DongDong咚咚・琉璃晶钻液体眼影06玫瑰星河 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,液体眼影,液体眼影,14,39.9,0,5,0,5
1303020020099 ,6971053256062 ,Judydoll橘朵・水漾丝滑液体腮红#01 10g,100,广东快客电子商务有限公司,TC彩妆,局部,腮红,液体腮红,14,32.8,0,0,20,20
1303020020099 ,6971053256062 ,Judydoll橘朵・水漾丝滑液体腮红#01 10g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,液体腮红,14,32.8,0,167,0,167
1303020020096 ,6971053256086 ,Judydoll橘朵・水漾丝滑液体腮红#04 10g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,液体腮红,14,32.8,0,559,0,559
1302030010019 ,6957694701222 ,SIVANNA COLORS思薇娜・丝滑口红06#3G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,14,39.9,0,0,11,11
1302030010019 ,6957694701222 ,SIVANNA COLORS思薇娜・丝滑口红06#3G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,14,39.9,0,0,30,30
1305050030033 ,6956050401059 ,Luckytrendy・三色眼影TRCES502 3G,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,2-8色,13.92,29.9,0,0,8,8
1305050030033 ,6956050401059 ,Luckytrendy・三色眼影TRCES502 3G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,13.92,29.9,0,74,427,501
1305020010031 ,6956050401271 ,Luckytrendy・灰棕眉笔501 0.3G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,13.92,29.9,0,74,62,136
1303010080016 ,6970379946329 ,HEXZE韩熙贞・轻透亮采隔离防护素颜喷雾150ml,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,定妆,定妆喷雾,13.8,49.9,0,0,73,73
1305010020002 ,8806182546365 ,菲诗小铺・经典黑杆防水睫毛膏2号 7G,100,广东快客电子商务有限公司,TC彩妆,眼部,睫毛,卷翘睫毛膏,13.72,29.9,0,11,4,15
1402030010014 ,8809392418583 ,Fascy发希・密润唇膏桃子3.9g,100,广东快客电子商务有限公司,TC护肤,唇部护理,润唇,润唇膏,13.5,26.9,0,0,49,49
1402030010014 ,8809392418583 ,Fascy发希・密润唇膏桃子3.9g,116,深圳市盟客供应链科技有限公司,TC护肤,唇部护理,润唇,润唇膏,13.5,26.9,0,0,9,9
1402030010013 ,8809392418590 ,Fascy发希・密润唇膏草莓3.9g,116,深圳市盟客供应链科技有限公司,TC护肤,唇部护理,润唇,润唇膏,13.5,26.9,0,0,10,10
1402030010013 ,8809392418590 ,Fascy发希・密润唇膏草莓3.9g,100,广东快客电子商务有限公司,TC护肤,唇部护理,润唇,润唇膏,13.5,26.9,0,0,35,35
1402030010012 ,8809392418606 ,Fascy发希・密润唇膏香蕉3.9g,116,深圳市盟客供应链科技有限公司,TC护肤,唇部护理,润唇,润唇膏,13.5,26.9,0,7,11,18
1402030010012 ,8809392418606 ,Fascy发希・密润唇膏香蕉3.9g,100,广东快客电子商务有限公司,TC护肤,唇部护理,润唇,润唇膏,13.5,26.9,0,0,12,12
13010600691 ,6919361704714 ,菲诗小铺・每日草本石榴泡沫洁面膏170G,116,深圳市盟客供应链科技有限公司,TC护肤,洁面,洁面乳,补水保湿,13.07,29.9,0,0,30,30
1303020040029 ,6971053255775 ,Judydoll橘朵・丝柔无痕遮瑕液01 3.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,遮瑕,遮瑕液,13,35.9,0,10,0,10
1303020020084 ,6971053251074 ,Judydoll橘朵・润色丝滑单色腮红#01 2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,10,0,10
1303020020086 ,6971053251098 ,Judydoll橘朵・润色丝滑单色腮红#03 2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,11,0,11
1303020020088 ,6971053251111 ,Judydoll橘朵・润色丝滑单色腮红#05 2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,10,0,10
1303020020090 ,6971053251500 ,Judydoll橘朵・润色丝滑单色腮红#09 2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,10,0,10
1303020020090 ,6971053251500 ,Judydoll橘朵・润色丝滑单色腮红#09 2g,100,广东快客电子商务有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,0,96,96
1303020020091 ,6971053257656 ,Judydoll橘朵・润色丝滑单色腮红#11 2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,6,0,6
1303020020092 ,6971053258882 ,Judydoll橘朵・润色丝滑单色腮红#17 2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,13,29.9,0,9,0,9
1305020010054 ,6953710804168 ,MARIEBEAUTY玛丽佳人・细芯画眉笔 01棕咖 0.1g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,13,29.9,0,3,772,775
1305020010055 ,6953710804175 ,MARIEBEAUTY玛丽佳人・细芯画眉笔 02烟灰 0.1g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,13,29.9,0,0,689,689
1305020010057 ,6953710804199 ,MARIEBEAUTY玛丽佳人・细芯画眉笔 04深咖 0.1g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,13,29.9,0,329,701,1030
1303010020003 ,6923149027421 ,KQTQK库库韩社・水光莹润CC霜1#30ML,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,CC霜,12.8,29.9,0,0,38,38
1303010020004 ,6923149027438 ,KQTQK库库韩社・水光莹润CC霜2#30ML,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,CC霜,12.8,29.9,0,47,17,64
1305050030021 ,6923149025175 ,KQTQK库库韩社・花漾甜心十色眼影1#12G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,12.8,49.9,0,870,766,1636
1305050030022 ,6923149025182 ,KQTQK库库韩社・花漾甜心十色眼影2#12G,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,12.8,49.9,0,0,20,20
1305050030022 ,6923149025182 ,KQTQK库库韩社・花漾甜心十色眼影2#12G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,12.8,49.9,0,950,6,956
1302010040031 ,6923149024765 ,KQTQK库库韩社・蜜糖女孩滋润唇釉1#4G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,0,17,17
1302010040032 ,6923149024772 ,KQTQK库库韩社・蜜糖女孩滋润唇釉2#4G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,7,0,7
1302010040032 ,6923149024772 ,KQTQK库库韩社・蜜糖女孩滋润唇釉2#4G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,0,13,13
1302010040034 ,6923149024796 ,KQTQK库库韩社・蜜糖女孩滋润唇釉4#4G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,25,0,25
1302010040034 ,6923149024796 ,KQTQK库库韩社・蜜糖女孩滋润唇釉4#4G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,0,9,9
1302010040035 ,6923149024802 ,KQTQK库库韩社・蜜糖女孩滋润唇釉5#4G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,142,0,142
1302010040035 ,6923149024802 ,KQTQK库库韩社・蜜糖女孩滋润唇釉5#4G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,0,14,14
1302010040036 ,6923149024819 ,KQTQK库库韩社・蜜糖女孩滋润唇釉6#4G,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,0,15,15
1302010040036 ,6923149024819 ,KQTQK库库韩社・蜜糖女孩滋润唇釉6#4G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.8,39.9,0,5,0,5
1402020010024 ,8809290734181 ,PhytoTree哈帝丝・奶酪护手霜50G,116,深圳市盟客供应链科技有限公司,TC护肤,冬季用品,手部护理,护手霜,12.6,26.9,0,0,49,49
1402020010024 ,8809290734181 ,PhytoTree哈帝丝・奶酪护手霜50G,100,广东快客电子商务有限公司,TC护肤,冬季用品,手部护理,护手霜,12.6,26.9,0,0,129,129
1302010040059 ,6970379944141 ,HEXZE韩熙贞・纯臻耀色唇釉01蜜糖暖橘5g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.5,39.9,0,0,8,8
1302010040056 ,6970379944172 ,HEXZE韩熙贞・纯臻耀色唇釉04焦糖红枫5g,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,12.5,39.9,0,0,9,9
13050400101005 ,6971555169150 ,ZEESEA滋色・锁色持妆眼线胶笔（#1摩卡棕）0.28g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眼线,眼线胶笔,12.43,45.9,0,409,1316,1725
1303020010009 ,6970379946343 ,HEXZE韩熙贞・璀璨北极光高光盘#01高光色3.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,高光,高光粉,12.3,29.9,0,611,185,796
1303020010008 ,6970379946350 ,HEXZE韩熙贞・璀璨北极光高光盘#02香槟色3.8g,100,广东快客电子商务有限公司,TC彩妆,局部,高光,高光粉,12.3,29.9,0,0,10,10
1303020010008 ,6970379946350 ,HEXZE韩熙贞・璀璨北极光高光盘#02香槟色3.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,高光,高光粉,12.3,29.9,0,803,563,1366
1303020010007 ,6970379946367 ,HEXZE韩熙贞・璀璨北极光高光盘#03人鱼姬色3.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,高光,高光粉,12.3,29.9,0,144,26,170
13021100031 ,6944635142022 ,MISSHA谜尚・斯黛尔净颜无瑕遮瑕膏21号3G,100,广东快客电子商务有限公司,TC彩妆,局部,遮瑕,遮瑕膏,12.27,22.9,0,0,5,5
1303020040035 ,6970466804105 ,MOOKOO美空・无瑕可击双头遮瑕液,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,遮瑕,遮瑕液,12.25,39.9,0,0,48,48
1305010060019 ,6970466803214 ,efu・惊喜魅长睫毛膏 11g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,睫毛,纤长睫毛膏,12.25,39.9,0,80,74,154
1305050010099 ,6971053256659 ,Judydoll橘朵・柔光幻彩单色眼影G192 1.6g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,12,20,32
1305050010043 ,6971053258585 ,Judydoll橘朵・柔光幻彩单色眼影G44 1.6g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,48,48
1305050010048 ,6971053254402 ,Judydoll橘朵・柔光幻彩单色眼影L107 1.2g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,16,16
1305050010091 ,6971053254525 ,Judydoll橘朵・柔光幻彩单色眼影L66 1g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,29,29
1305050010052 ,6971053256314 ,Judydoll橘朵・柔光幻彩单色眼影M171 1.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,21,21
1305050010056 ,6971053256536 ,Judydoll橘朵・柔光幻彩单色眼影M180 1.6g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,27,27
1305050010066 ,6971053250657 ,Judydoll橘朵・柔光幻彩单色眼影M29 1.6g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,19,19
1305050010081 ,6971053251937 ,Judydoll橘朵・柔光幻彩单色眼影M47 1.6g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,23,23
1305050010080 ,6971053257595 ,Judydoll橘朵・柔光幻彩单色眼影M77 1.4g,100,广东快客电子商务有限公司,TC彩妆,眼影,单色眼影,单色眼影,12,27.8,0,0,25,25
1305050030045 ,6970379942338 ,HEXZE韩熙贞・一抹幻彩三色眼影01乐活暖橘4g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,11.8,39.9,0,5,0,5
1305050030044 ,6970379942345 ,HEXZE韩熙贞・一抹幻彩三色眼影02宣嚣绯红4g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,11.8,39.9,0,5,0,5
1305050030043 ,6970379942352 ,HEXZE韩熙贞・一抹幻彩三色眼影03梦魅酒红4g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,11.8,39.9,0,5,0,5
1302030010048 ,6923149024888 ,KQTQK库库韩社・蜜桃星钻哑光口红1#3.2G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,0,58,58
1302030010048 ,6923149024888 ,KQTQK库库韩社・蜜桃星钻哑光口红1#3.2G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,0,12,12
1302030010049 ,6923149024895 ,KQTQK库库韩社・蜜桃星钻哑光口红2#3.2G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,0,9,9
1302030010050 ,6923149024901 ,KQTQK库库韩社・蜜桃星钻哑光口红3#3.2G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,0,8,8
1302030010051 ,6923149024918 ,KQTQK库库韩社・蜜桃星钻哑光口红4#3.2G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,5,0,5
1302030010051 ,6923149024918 ,KQTQK库库韩社・蜜桃星钻哑光口红4#3.2G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,0,8,8
1302030010052 ,6923149024925 ,KQTQK库库韩社・蜜桃星钻哑光口红5#3.2G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,0,9,9
1302030010052 ,6923149024925 ,KQTQK库库韩社・蜜桃星钻哑光口红5#3.2G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,17,39,56
1302030010053 ,6923149024932 ,KQTQK库库韩社・蜜桃星钻哑光口红6#3.2G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,9,7,16
1302030010053 ,6923149024932 ,KQTQK库库韩社・蜜桃星钻哑光口红6#3.2G,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,11.8,29.9,0,204,30,234
13020200841 ,6923149012199 ,JEMESKIN・立体美颜高光修容棒5G,100,广东快客电子商务有限公司,TC彩妆,局部,阴影,阴影膏,11.3,29.9,0,6,16,22
13020200841 ,6923149012199 ,JEMESKIN・立体美颜高光修容棒5G,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,阴影,阴影膏,11.3,29.9,0,550,66,616
1303020020021 ,6923149024635 ,KQTQK库库韩社・海派甜星单色腮红4#6.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,11.3,29.9,0,47,51,98
1303010070009 ,6923149025809 ,KQTQK库库韩社・清新粉嫩素颜散粉1#9G,100,广东快客电子商务有限公司,TC彩妆,底妆,定妆,散粉,11.3,29.9,0,0,8,8
